기준_날짜,승차_역,하차_역,승차시간,인원수
20250529,강남,강남,0,13
20250529,강남,강남,5,7
20250529,강남,강남,6,3
20250529,강남,강남,7,5
20250529,강남,강남,8,12
20250529,강남,강남,9,5
20250529,강남,강남,10,25
20250529,강남,강남,11,27
20250529,강남,강남,12,22
20250529,강남,강남,13,36
20250529,강남,강남,14,33
20250529,강남,강남,15,36
20250529,강남,강남,16,29
20250529,강남,강남,17,48
20250529,강남,강남,18,78
20250529,강남,강남,19,36
20250529,강남,강남,20,54
20250529,강남,강남,21,38
20250529,강남,강남,22,60
20250529,강남,강남,23,22
20250529,강남,강변(동서울터미널),0,10
20250529,강남,강변(동서울터미널),5,3
20250529,강남,강변(동서울터미널),6,10
20250529,강남,강변(동서울터미널),7,15
20250529,강남,강변(동서울터미널),8,18
20250529,강남,강변(동서울터미널),9,17
20250529,강남,강변(동서울터미널),10,20
20250529,강남,강변(동서울터미널),11,38
20250529,강남,강변(동서울터미널),12,34
20250529,강남,강변(동서울터미널),13,30
20250529,강남,강변(동서울터미널),14,55
20250529,강남,강변(동서울터미널),15,68
20250529,강남,강변(동서울터미널),16,73
20250529,강남,강변(동서울터미널),17,126
20250529,강남,강변(동서울터미널),18,242
20250529,강남,강변(동서울터미널),19,121
20250529,강남,강변(동서울터미널),20,100
20250529,강남,강변(동서울터미널),21,118
20250529,강남,강변(동서울터미널),22,104
20250529,강남,강변(동서울터미널),23,29
20250529,강남,건대입구,0,13
20250529,강남,건대입구,5,1
20250529,강남,건대입구,6,7
20250529,강남,건대입구,7,14
20250529,강남,건대입구,8,27
20250529,강남,건대입구,9,30
20250529,강남,건대입구,10,20
20250529,강남,건대입구,11,35
20250529,강남,건대입구,12,46
20250529,강남,건대입구,13,48
20250529,강남,건대입구,14,51
20250529,강남,건대입구,15,50
20250529,강남,건대입구,16,100
20250529,강남,건대입구,17,148
20250529,강남,건대입구,18,221
20250529,강남,건대입구,19,136
20250529,강남,건대입구,20,82
20250529,강남,건대입구,21,106
20250529,강남,건대입구,22,109
20250529,강남,건대입구,23,48
20250529,강남,교대(법원.검찰청),0,8
20250529,강남,교대(법원.검찰청),5,3
20250529,강남,교대(법원.검찰청),6,21
20250529,강남,교대(법원.검찰청),7,55
20250529,강남,교대(법원.검찰청),8,142
20250529,강남,교대(법원.검찰청),9,118
20250529,강남,교대(법원.검찰청),10,90
20250529,강남,교대(법원.검찰청),11,113
20250529,강남,교대(법원.검찰청),12,117
20250529,강남,교대(법원.검찰청),13,119
20250529,강남,교대(법원.검찰청),14,116
20250529,강남,교대(법원.검찰청),15,89
20250529,강남,교대(법원.검찰청),16,105
20250529,강남,교대(법원.검찰청),17,100
20250529,강남,교대(법원.검찰청),18,146
20250529,강남,교대(법원.검찰청),19,63
20250529,강남,교대(법원.검찰청),20,49
20250529,강남,교대(법원.검찰청),21,47
20250529,강남,교대(법원.검찰청),22,43
20250529,강남,교대(법원.검찰청),23,21
20250529,강남,구로디지털단지,0,27
20250529,강남,구로디지털단지,5,9
20250529,강남,구로디지털단지,6,25
20250529,강남,구로디지털단지,7,95
20250529,강남,구로디지털단지,8,104
20250529,강남,구로디지털단지,9,68
20250529,강남,구로디지털단지,10,29
20250529,강남,구로디지털단지,11,40
20250529,강남,구로디지털단지,12,52
20250529,강남,구로디지털단지,13,75
20250529,강남,구로디지털단지,14,90
20250529,강남,구로디지털단지,15,114
20250529,강남,구로디지털단지,16,143
20250529,강남,구로디지털단지,17,230
20250529,강남,구로디지털단지,18,380
20250529,강남,구로디지털단지,19,272
20250529,강남,구로디지털단지,20,242
20250529,강남,구로디지털단지,21,227
20250529,강남,구로디지털단지,22,194
20250529,강남,구로디지털단지,23,115
20250529,강남,구의(광진구청),0,18
20250529,강남,구의(광진구청),5,4
20250529,강남,구의(광진구청),6,7
20250529,강남,구의(광진구청),7,19
20250529,강남,구의(광진구청),8,18
20250529,강남,구의(광진구청),9,25
20250529,강남,구의(광진구청),10,20
20250529,강남,구의(광진구청),11,23
20250529,강남,구의(광진구청),12,34
20250529,강남,구의(광진구청),13,25
20250529,강남,구의(광진구청),14,42
20250529,강남,구의(광진구청),15,56
20250529,강남,구의(광진구청),16,59
20250529,강남,구의(광진구청),17,135
20250529,강남,구의(광진구청),18,218
20250529,강남,구의(광진구청),19,143
20250529,강남,구의(광진구청),20,108
20250529,강남,구의(광진구청),21,134
20250529,강남,구의(광진구청),22,137
20250529,강남,구의(광진구청),23,45
20250529,강남,낙성대,0,56
20250529,강남,낙성대,5,7
20250529,강남,낙성대,6,9
20250529,강남,낙성대,7,24
20250529,강남,낙성대,8,57
20250529,강남,낙성대,9,28
20250529,강남,낙성대,10,27
20250529,강남,낙성대,11,40
20250529,강남,낙성대,12,42
20250529,강남,낙성대,13,60
20250529,강남,낙성대,14,65
20250529,강남,낙성대,15,94
20250529,강남,낙성대,16,111
20250529,강남,낙성대,17,236
20250529,강남,낙성대,18,311
20250529,강남,낙성대,19,268
20250529,강남,낙성대,20,215
20250529,강남,낙성대,21,224
20250529,강남,낙성대,22,223
20250529,강남,낙성대,23,129
20250529,강남,당산,0,1
20250529,강남,당산,6,1
20250529,강남,당산,7,4
20250529,강남,당산,8,2
20250529,강남,당산,9,4
20250529,강남,당산,10,4
20250529,강남,당산,11,5
20250529,강남,당산,12,11
20250529,강남,당산,13,18
20250529,강남,당산,14,13
20250529,강남,당산,15,15
20250529,강남,당산,16,28
20250529,강남,당산,17,54
20250529,강남,당산,18,52
20250529,강남,당산,19,23
20250529,강남,당산,20,34
20250529,강남,당산,21,23
20250529,강남,당산,22,21
20250529,강남,당산,23,9
20250529,강남,대림(구로구청),0,5
20250529,강남,대림(구로구청),5,4
20250529,강남,대림(구로구청),6,7
20250529,강남,대림(구로구청),7,18
20250529,강남,대림(구로구청),8,12
20250529,강남,대림(구로구청),9,13
20250529,강남,대림(구로구청),10,16
20250529,강남,대림(구로구청),11,26
20250529,강남,대림(구로구청),12,15
20250529,강남,대림(구로구청),13,32
20250529,강남,대림(구로구청),14,40
20250529,강남,대림(구로구청),15,63
20250529,강남,대림(구로구청),16,62
20250529,강남,대림(구로구청),17,87
20250529,강남,대림(구로구청),18,101
20250529,강남,대림(구로구청),19,84
20250529,강남,대림(구로구청),20,96
20250529,강남,대림(구로구청),21,151
20250529,강남,대림(구로구청),22,104
20250529,강남,대림(구로구청),23,51
20250529,강남,동대문역사문화공원,6,1
20250529,강남,동대문역사문화공원,7,2
20250529,강남,동대문역사문화공원,9,4
20250529,강남,동대문역사문화공원,10,2
20250529,강남,동대문역사문화공원,11,7
20250529,강남,동대문역사문화공원,12,7
20250529,강남,동대문역사문화공원,13,10
20250529,강남,동대문역사문화공원,14,11
20250529,강남,동대문역사문화공원,15,17
20250529,강남,동대문역사문화공원,16,12
20250529,강남,동대문역사문화공원,17,21
20250529,강남,동대문역사문화공원,18,12
20250529,강남,동대문역사문화공원,19,14
20250529,강남,동대문역사문화공원,20,14
20250529,강남,동대문역사문화공원,21,4
20250529,강남,동대문역사문화공원,22,8
20250529,강남,동대문역사문화공원,23,3
20250529,강남,뚝섬,0,2
20250529,강남,뚝섬,5,1
20250529,강남,뚝섬,6,1
20250529,강남,뚝섬,7,16
20250529,강남,뚝섬,8,35
20250529,강남,뚝섬,9,24
20250529,강남,뚝섬,10,12
20250529,강남,뚝섬,11,25
20250529,강남,뚝섬,12,16
20250529,강남,뚝섬,13,14
20250529,강남,뚝섬,14,8
20250529,강남,뚝섬,15,26
20250529,강남,뚝섬,16,15
20250529,강남,뚝섬,17,41
20250529,강남,뚝섬,18,37
20250529,강남,뚝섬,19,14
20250529,강남,뚝섬,20,17
20250529,강남,뚝섬,21,10
20250529,강남,뚝섬,22,19
20250529,강남,뚝섬,23,3
20250529,강남,문래,0,6
20250529,강남,문래,5,1
20250529,강남,문래,6,4
20250529,강남,문래,7,25
20250529,강남,문래,8,13
20250529,강남,문래,9,10
20250529,강남,문래,10,10
20250529,강남,문래,11,16
20250529,강남,문래,12,12
20250529,강남,문래,13,14
20250529,강남,문래,14,17
20250529,강남,문래,15,18
20250529,강남,문래,16,30
20250529,강남,문래,17,67
20250529,강남,문래,18,75
20250529,강남,문래,19,48
20250529,강남,문래,20,32
20250529,강남,문래,21,40
20250529,강남,문래,22,30
20250529,강남,문래,23,12
20250529,강남,방배,0,8
20250529,강남,방배,5,2
20250529,강남,방배,6,9
20250529,강남,방배,7,49
20250529,강남,방배,8,106
20250529,강남,방배,9,83
20250529,강남,방배,10,71
20250529,강남,방배,11,42
20250529,강남,방배,12,70
20250529,강남,방배,13,59
20250529,강남,방배,14,62
20250529,강남,방배,15,64
20250529,강남,방배,16,83
20250529,강남,방배,17,106
20250529,강남,방배,18,99
20250529,강남,방배,19,66
20250529,강남,방배,20,65
20250529,강남,방배,21,63
20250529,강남,방배,22,86
20250529,강남,방배,23,26
20250529,강남,봉천,0,23
20250529,강남,봉천,5,6
20250529,강남,봉천,6,5
20250529,강남,봉천,7,14
20250529,강남,봉천,8,17
20250529,강남,봉천,9,15
20250529,강남,봉천,10,28
20250529,강남,봉천,11,20
20250529,강남,봉천,12,21
20250529,강남,봉천,13,32
20250529,강남,봉천,14,57
20250529,강남,봉천,15,92
20250529,강남,봉천,16,81
20250529,강남,봉천,17,182
20250529,강남,봉천,18,291
20250529,강남,봉천,19,217
20250529,강남,봉천,20,164
20250529,강남,봉천,21,196
20250529,강남,봉천,22,159
20250529,강남,봉천,23,81
20250529,강남,사당,0,37
20250529,강남,사당,5,11
20250529,강남,사당,6,23
20250529,강남,사당,7,38
20250529,강남,사당,8,46
20250529,강남,사당,9,33
20250529,강남,사당,10,53
20250529,강남,사당,11,73
