기준_날짜,승차_역,하차_역,승차시간,인원수
20250502,강남,강남,0,25
20250502,강남,강남,4,1
20250502,강남,강남,5,1
20250502,강남,강남,6,4
20250502,강남,강남,7,4
20250502,강남,강남,8,14
20250502,강남,강남,9,14
20250502,강남,강남,10,26
20250502,강남,강남,11,36
20250502,강남,강남,12,29
20250502,강남,강남,13,41
20250502,강남,강남,14,47
20250502,강남,강남,15,50
20250502,강남,강남,16,42
20250502,강남,강남,17,68
20250502,강남,강남,18,62
20250502,강남,강남,19,46
20250502,강남,강남,20,39
20250502,강남,강남,21,56
20250502,강남,강남,22,84
20250502,강남,강남,23,44
20250502,강남,강변(동서울터미널),0,8
20250502,강남,강변(동서울터미널),5,4
20250502,강남,강변(동서울터미널),6,8
20250502,강남,강변(동서울터미널),7,16
20250502,강남,강변(동서울터미널),8,19
20250502,강남,강변(동서울터미널),9,22
20250502,강남,강변(동서울터미널),10,29
20250502,강남,강변(동서울터미널),11,39
20250502,강남,강변(동서울터미널),12,51
20250502,강남,강변(동서울터미널),13,80
20250502,강남,강변(동서울터미널),14,83
20250502,강남,강변(동서울터미널),15,92
20250502,강남,강변(동서울터미널),16,101
20250502,강남,강변(동서울터미널),17,163
20250502,강남,강변(동서울터미널),18,249
20250502,강남,강변(동서울터미널),19,106
20250502,강남,강변(동서울터미널),20,76
20250502,강남,강변(동서울터미널),21,83
20250502,강남,강변(동서울터미널),22,94
20250502,강남,강변(동서울터미널),23,40
20250502,강남,건대입구,0,23
20250502,강남,건대입구,5,2
20250502,강남,건대입구,6,8
20250502,강남,건대입구,7,18
20250502,강남,건대입구,8,26
20250502,강남,건대입구,9,27
20250502,강남,건대입구,10,31
20250502,강남,건대입구,11,55
20250502,강남,건대입구,12,66
20250502,강남,건대입구,13,68
20250502,강남,건대입구,14,69
20250502,강남,건대입구,15,85
20250502,강남,건대입구,16,100
20250502,강남,건대입구,17,134
20250502,강남,건대입구,18,201
20250502,강남,건대입구,19,129
20250502,강남,건대입구,20,103
20250502,강남,건대입구,21,100
20250502,강남,건대입구,22,108
20250502,강남,건대입구,23,42
20250502,강남,교대(법원.검찰청),0,16
20250502,강남,교대(법원.검찰청),5,4
20250502,강남,교대(법원.검찰청),6,14
20250502,강남,교대(법원.검찰청),7,42
20250502,강남,교대(법원.검찰청),8,120
20250502,강남,교대(법원.검찰청),9,100
20250502,강남,교대(법원.검찰청),10,98
20250502,강남,교대(법원.검찰청),11,103
20250502,강남,교대(법원.검찰청),12,120
20250502,강남,교대(법원.검찰청),13,109
20250502,강남,교대(법원.검찰청),14,107
20250502,강남,교대(법원.검찰청),15,103
20250502,강남,교대(법원.검찰청),16,98
20250502,강남,교대(법원.검찰청),17,132
20250502,강남,교대(법원.검찰청),18,118
20250502,강남,교대(법원.검찰청),19,65
20250502,강남,교대(법원.검찰청),20,74
20250502,강남,교대(법원.검찰청),21,64
20250502,강남,교대(법원.검찰청),22,49
20250502,강남,교대(법원.검찰청),23,33
20250502,강남,구로디지털단지,0,26
20250502,강남,구로디지털단지,5,4
20250502,강남,구로디지털단지,6,21
20250502,강남,구로디지털단지,7,67
20250502,강남,구로디지털단지,8,58
20250502,강남,구로디지털단지,9,41
20250502,강남,구로디지털단지,10,45
20250502,강남,구로디지털단지,11,35
20250502,강남,구로디지털단지,12,65
20250502,강남,구로디지털단지,13,73
20250502,강남,구로디지털단지,14,90
20250502,강남,구로디지털단지,15,113
20250502,강남,구로디지털단지,16,135
20250502,강남,구로디지털단지,17,227
20250502,강남,구로디지털단지,18,292
20250502,강남,구로디지털단지,19,216
20250502,강남,구로디지털단지,20,189
20250502,강남,구로디지털단지,21,227
20250502,강남,구로디지털단지,22,178
20250502,강남,구로디지털단지,23,117
20250502,강남,구의(광진구청),0,12
20250502,강남,구의(광진구청),5,5
20250502,강남,구의(광진구청),6,11
20250502,강남,구의(광진구청),7,11
20250502,강남,구의(광진구청),8,18
20250502,강남,구의(광진구청),9,7
20250502,강남,구의(광진구청),10,19
20250502,강남,구의(광진구청),11,28
20250502,강남,구의(광진구청),12,34
20250502,강남,구의(광진구청),13,28
20250502,강남,구의(광진구청),14,55
20250502,강남,구의(광진구청),15,61
20250502,강남,구의(광진구청),16,90
20250502,강남,구의(광진구청),17,106
20250502,강남,구의(광진구청),18,193
20250502,강남,구의(광진구청),19,97
20250502,강남,구의(광진구청),20,93
20250502,강남,구의(광진구청),21,93
20250502,강남,구의(광진구청),22,98
20250502,강남,구의(광진구청),23,50
20250502,강남,낙성대,0,59
