기준_날짜,승차_역,하차_역,승차시간,인원수
20250520,강남,강남,0,10
20250520,강남,강남,5,4
20250520,강남,강남,6,8
20250520,강남,강남,7,8
20250520,강남,강남,8,15
20250520,강남,강남,9,12
20250520,강남,강남,10,12
20250520,강남,강남,11,17
20250520,강남,강남,12,35
20250520,강남,강남,13,40
20250520,강남,강남,14,31
20250520,강남,강남,15,48
20250520,강남,강남,16,43
20250520,강남,강남,17,41
20250520,강남,강남,18,89
20250520,강남,강남,19,50
20250520,강남,강남,20,46
20250520,강남,강남,21,46
20250520,강남,강남,22,39
20250520,강남,강남,23,25
20250520,강남,강변(동서울터미널),0,6
20250520,강남,강변(동서울터미널),5,4
20250520,강남,강변(동서울터미널),6,12
20250520,강남,강변(동서울터미널),7,14
20250520,강남,강변(동서울터미널),8,22
20250520,강남,강변(동서울터미널),9,18
20250520,강남,강변(동서울터미널),10,15
20250520,강남,강변(동서울터미널),11,28
20250520,강남,강변(동서울터미널),12,43
20250520,강남,강변(동서울터미널),13,35
20250520,강남,강변(동서울터미널),14,44
20250520,강남,강변(동서울터미널),15,68
20250520,강남,강변(동서울터미널),16,81
20250520,강남,강변(동서울터미널),17,163
20250520,강남,강변(동서울터미널),18,239
20250520,강남,강변(동서울터미널),19,128
20250520,강남,강변(동서울터미널),20,107
20250520,강남,강변(동서울터미널),21,123
20250520,강남,강변(동서울터미널),22,114
20250520,강남,강변(동서울터미널),23,35
20250520,강남,건대입구,0,10
20250520,강남,건대입구,5,2
20250520,강남,건대입구,6,11
20250520,강남,건대입구,7,15
20250520,강남,건대입구,8,35
20250520,강남,건대입구,9,27
20250520,강남,건대입구,10,26
20250520,강남,건대입구,11,34
20250520,강남,건대입구,12,52
20250520,강남,건대입구,13,48
20250520,강남,건대입구,14,58
20250520,강남,건대입구,15,63
20250520,강남,건대입구,16,84
20250520,강남,건대입구,17,154
20250520,강남,건대입구,18,230
20250520,강남,건대입구,19,132
20250520,강남,건대입구,20,114
20250520,강남,건대입구,21,104
20250520,강남,건대입구,22,110
20250520,강남,건대입구,23,38
20250520,강남,교대(법원.검찰청),0,8
20250520,강남,교대(법원.검찰청),5,4
20250520,강남,교대(법원.검찰청),6,18
20250520,강남,교대(법원.검찰청),7,69
20250520,강남,교대(법원.검찰청),8,124
20250520,강남,교대(법원.검찰청),9,118
20250520,강남,교대(법원.검찰청),10,64
20250520,강남,교대(법원.검찰청),11,116
20250520,강남,교대(법원.검찰청),12,92
20250520,강남,교대(법원.검찰청),13,103
20250520,강남,교대(법원.검찰청),14,102
20250520,강남,교대(법원.검찰청),15,95
20250520,강남,교대(법원.검찰청),16,111
20250520,강남,교대(법원.검찰청),17,105
20250520,강남,교대(법원.검찰청),18,107
20250520,강남,교대(법원.검찰청),19,67
20250520,강남,교대(법원.검찰청),20,46
20250520,강남,교대(법원.검찰청),21,60
20250520,강남,교대(법원.검찰청),22,47
20250520,강남,교대(법원.검찰청),23,28
20250520,강남,구로디지털단지,0,15
20250520,강남,구로디지털단지,5,12
20250520,강남,구로디지털단지,6,22
20250520,강남,구로디지털단지,7,107
20250520,강남,구로디지털단지,8,87
20250520,강남,구로디지털단지,9,72
20250520,강남,구로디지털단지,10,51
20250520,강남,구로디지털단지,11,40
20250520,강남,구로디지털단지,12,49
20250520,강남,구로디지털단지,13,60
20250520,강남,구로디지털단지,14,88
20250520,강남,구로디지털단지,15,103
20250520,강남,구로디지털단지,16,144
20250520,강남,구로디지털단지,17,219
20250520,강남,구로디지털단지,18,376
20250520,강남,구로디지털단지,19,288
20250520,강남,구로디지털단지,20,240
20250520,강남,구로디지털단지,21,268
20250520,강남,구로디지털단지,22,183
20250520,강남,구로디지털단지,23,88
20250520,강남,구의(광진구청),0,15
20250520,강남,구의(광진구청),5,2
20250520,강남,구의(광진구청),6,8
20250520,강남,구의(광진구청),7,21
20250520,강남,구의(광진구청),8,21
20250520,강남,구의(광진구청),9,17
20250520,강남,구의(광진구청),10,18
20250520,강남,구의(광진구청),11,30
20250520,강남,구의(광진구청),12,29
20250520,강남,구의(광진구청),13,32
20250520,강남,구의(광진구청),14,52
20250520,강남,구의(광진구청),15,52
20250520,강남,구의(광진구청),16,86
20250520,강남,구의(광진구청),17,164
20250520,강남,구의(광진구청),18,232
20250520,강남,구의(광진구청),19,167
20250520,강남,구의(광진구청),20,139
20250520,강남,구의(광진구청),21,120
20250520,강남,구의(광진구청),22,119
20250520,강남,구의(광진구청),23,49
20250520,강남,낙성대,0,44
20250520,강남,낙성대,5,8
20250520,강남,낙성대,6,14
20250520,강남,낙성대,7,23
20250520,강남,낙성대,8,43
20250520,강남,낙성대,9,38
20250520,강남,낙성대,10,38
20250520,강남,낙성대,11,32
20250520,강남,낙성대,12,44
20250520,강남,낙성대,13,49
20250520,강남,낙성대,14,71
20250520,강남,낙성대,15,86
20250520,강남,낙성대,16,99
20250520,강남,낙성대,17,233
20250520,강남,낙성대,18,321
20250520,강남,낙성대,19,292
20250520,강남,낙성대,20,198
20250520,강남,낙성대,21,219
20250520,강남,낙성대,22,227
20250520,강남,낙성대,23,78
20250520,강남,당산,0,1
20250520,강남,당산,5,1
20250520,강남,당산,7,3
20250520,강남,당산,8,4
20250520,강남,당산,10,2
20250520,강남,당산,11,7
20250520,강남,당산,12,5
20250520,강남,당산,13,12
20250520,강남,당산,14,5
20250520,강남,당산,15,16
20250520,강남,당산,16,19
20250520,강남,당산,17,54
20250520,강남,당산,18,43
20250520,강남,당산,19,36
20250520,강남,당산,20,27
20250520,강남,당산,21,31
20250520,강남,당산,22,20
20250520,강남,당산,23,9
20250520,강남,대림(구로구청),0,5
20250520,강남,대림(구로구청),5,7
20250520,강남,대림(구로구청),6,8
20250520,강남,대림(구로구청),7,17
20250520,강남,대림(구로구청),8,16
20250520,강남,대림(구로구청),9,13
20250520,강남,대림(구로구청),10,16
20250520,강남,대림(구로구청),11,21
20250520,강남,대림(구로구청),12,24
20250520,강남,대림(구로구청),13,23
20250520,강남,대림(구로구청),14,51
20250520,강남,대림(구로구청),15,47
20250520,강남,대림(구로구청),16,49
20250520,강남,대림(구로구청),17,104
20250520,강남,대림(구로구청),18,108
20250520,강남,대림(구로구청),19,80
20250520,강남,대림(구로구청),20,78
20250520,강남,대림(구로구청),21,135
20250520,강남,대림(구로구청),22,100
20250520,강남,대림(구로구청),23,32
20250520,강남,동대문역사문화공원,7,2
20250520,강남,동대문역사문화공원,8,2
20250520,강남,동대문역사문화공원,9,5
20250520,강남,동대문역사문화공원,10,8
20250520,강남,동대문역사문화공원,11,5
20250520,강남,동대문역사문화공원,12,6
20250520,강남,동대문역사문화공원,14,12
20250520,강남,동대문역사문화공원,15,12
20250520,강남,동대문역사문화공원,16,15
20250520,강남,동대문역사문화공원,17,17
20250520,강남,동대문역사문화공원,18,11
20250520,강남,동대문역사문화공원,19,13
20250520,강남,동대문역사문화공원,20,17
20250520,강남,동대문역사문화공원,21,2
20250520,강남,동대문역사문화공원,22,4
20250520,강남,동대문역사문화공원,23,1
20250520,강남,뚝섬,0,1
20250520,강남,뚝섬,5,1
20250520,강남,뚝섬,6,3
20250520,강남,뚝섬,7,19
20250520,강남,뚝섬,8,24
20250520,강남,뚝섬,9,28
20250520,강남,뚝섬,10,11
20250520,강남,뚝섬,11,14
20250520,강남,뚝섬,12,27
20250520,강남,뚝섬,13,25
20250520,강남,뚝섬,14,14
20250520,강남,뚝섬,15,27
20250520,강남,뚝섬,16,22
20250520,강남,뚝섬,17,25
20250520,강남,뚝섬,18,43
20250520,강남,뚝섬,19,21
20250520,강남,뚝섬,20,13
20250520,강남,뚝섬,21,10
20250520,강남,뚝섬,22,22
20250520,강남,뚝섬,23,3
20250520,강남,문래,0,2
20250520,강남,문래,5,1
20250520,강남,문래,6,5
20250520,강남,문래,7,25
20250520,강남,문래,8,20
20250520,강남,문래,9,9
20250520,강남,문래,10,4
20250520,강남,문래,11,14
20250520,강남,문래,12,7
20250520,강남,문래,13,15
20250520,강남,문래,14,10
20250520,강남,문래,15,20
20250520,강남,문래,16,18
20250520,강남,문래,17,58
20250520,강남,문래,18,73
20250520,강남,문래,19,62
20250520,강남,문래,20,39
20250520,강남,문래,21,33
20250520,강남,문래,22,21
20250520,강남,문래,23,13
20250520,강남,방배,0,8
20250520,강남,방배,5,2
20250520,강남,방배,6,11
20250520,강남,방배,7,43
20250520,강남,방배,8,94
20250520,강남,방배,9,98
20250520,강남,방배,10,69
20250520,강남,방배,11,51
20250520,강남,방배,12,62
20250520,강남,방배,13,55
20250520,강남,방배,14,72
20250520,강남,방배,15,79
20250520,강남,방배,16,65
20250520,강남,방배,17,100
20250520,강남,방배,18,110
20250520,강남,방배,19,90
20250520,강남,방배,20,58
20250520,강남,방배,21,69
20250520,강남,방배,22,84
20250520,강남,방배,23,36
20250520,강남,봉천,0,15
20250520,강남,봉천,5,6
20250520,강남,봉천,6,5
20250520,강남,봉천,7,12
20250520,강남,봉천,8,11
20250520,강남,봉천,9,11
20250520,강남,봉천,10,18
20250520,강남,봉천,11,31
20250520,강남,봉천,12,25
20250520,강남,봉천,13,31
20250520,강남,봉천,14,77
20250520,강남,봉천,15,95
20250520,강남,봉천,16,98
20250520,강남,봉천,17,209
20250520,강남,봉천,18,265
20250520,강남,봉천,19,259
20250520,강남,봉천,20,190
20250520,강남,봉천,21,160
20250520,강남,봉천,22,132
20250520,강남,봉천,23,69
20250520,강남,사당,0,32
20250520,강남,사당,5,7
20250520,강남,사당,6,14
20250520,강남,사당,7,42
20250520,강남,사당,8,50
20250520,강남,사당,9,51
20250520,강남,사당,10,49
20250520,강남,사당,11,88
20250520,강남,사당,12,82
20250520,강남,사당,13,103
20250520,강남,사당,14,107
20250520,강남,사당,15,157
20250520,강남,사당,16,221
20250520,강남,사당,17,413
20250520,강남,사당,18,507
20250520,강남,사당,19,385
20250520,강남,사당,20,264
20250520,강남,사당,21,299
20250520,강남,사당,22,224
20250520,강남,사당,23,88
20250520,강남,삼성(무역센터),0,4
20250520,강남,삼성(무역센터),5,8
20250520,강남,삼성(무역센터),6,66
20250520,강남,삼성(무역센터),7,245
20250520,강남,삼성(무역센터),8,429
20250520,강남,삼성(무역센터),9,329
20250520,강남,삼성(무역센터),10,176
20250520,강남,삼성(무역센터),11,216
20250520,강남,삼성(무역센터),12,215
20250520,강남,삼성(무역센터),13,234
20250520,강남,삼성(무역센터),14,213
20250520,강남,삼성(무역센터),15,158
20250520,강남,삼성(무역센터),16,160
20250520,강남,삼성(무역센터),17,194
20250520,강남,삼성(무역센터),18,208
20250520,강남,삼성(무역센터),19,91
20250520,강남,삼성(무역센터),20,78
20250520,강남,삼성(무역센터),21,58
20250520,강남,삼성(무역센터),22,48
20250520,강남,삼성(무역센터),23,22
20250520,강남,상왕십리,0,4
20250520,강남,상왕십리,6,3
20250520,강남,상왕십리,7,3
20250520,강남,상왕십리,8,3
20250520,강남,상왕십리,9,3
20250520,강남,상왕십리,10,1
20250520,강남,상왕십리,11,4
20250520,강남,상왕십리,12,6
20250520,강남,상왕십리,13,7
20250520,강남,상왕십리,14,13
20250520,강남,상왕십리,15,14
20250520,강남,상왕십리,16,20
20250520,강남,상왕십리,17,41
20250520,강남,상왕십리,18,64
20250520,강남,상왕십리,19,38
20250520,강남,상왕십리,20,35
20250520,강남,상왕십리,21,29
20250520,강남,상왕십리,22,28
20250520,강남,상왕십리,23,10
20250520,강남,서울대입구(관악구청),0,49
20250520,강남,서울대입구(관악구청),4,1
20250520,강남,서울대입구(관악구청),5,5
20250520,강남,서울대입구(관악구청),6,17
20250520,강남,서울대입구(관악구청),7,44
20250520,강남,서울대입구(관악구청),8,83
20250520,강남,서울대입구(관악구청),9,70
20250520,강남,서울대입구(관악구청),10,62
20250520,강남,서울대입구(관악구청),11,82
20250520,강남,서울대입구(관악구청),12,87
20250520,강남,서울대입구(관악구청),13,96
20250520,강남,서울대입구(관악구청),14,129
20250520,강남,서울대입구(관악구청),15,187
20250520,강남,서울대입구(관악구청),16,200
20250520,강남,서울대입구(관악구청),17,420
20250520,강남,서울대입구(관악구청),18,568
20250520,강남,서울대입구(관악구청),19,485
20250520,강남,서울대입구(관악구청),20,357
20250520,강남,서울대입구(관악구청),21,403
20250520,강남,서울대입구(관악구청),22,339
20250520,강남,서울대입구(관악구청),23,167
20250520,강남,서초,0,4
20250520,강남,서초,5,10
20250520,강남,서초,6,21
20250520,강남,서초,7,62
20250520,강남,서초,8,130
20250520,강남,서초,9,107
20250520,강남,서초,10,62
20250520,강남,서초,11,56
20250520,강남,서초,12,49
20250520,강남,서초,13,76
20250520,강남,서초,14,70
20250520,강남,서초,15,72
20250520,강남,서초,16,81
20250520,강남,서초,17,75
20250520,강남,서초,18,63
20250520,강남,서초,19,75
20250520,강남,서초,20,40
20250520,강남,서초,21,51
20250520,강남,서초,22,47
20250520,강남,서초,23,14
20250520,강남,선릉,0,14
20250520,강남,선릉,5,3
20250520,강남,선릉,6,37
20250520,강남,선릉,7,199
20250520,강남,선릉,8,346
20250520,강남,선릉,9,288
20250520,강남,선릉,10,128
20250520,강남,선릉,11,182
20250520,강남,선릉,12,144
20250520,강남,선릉,13,183
20250520,강남,선릉,14,163
20250520,강남,선릉,15,157
20250520,강남,선릉,16,148
20250520,강남,선릉,17,189
20250520,강남,선릉,18,248
20250520,강남,선릉,19,145
20250520,강남,선릉,20,141
20250520,강남,선릉,21,94
20250520,강남,선릉,22,78
20250520,강남,선릉,23,36
20250520,강남,성수,0,6
20250520,강남,성수,5,1
20250520,강남,성수,6,14
20250520,강남,성수,7,68
20250520,강남,성수,8,76
20250520,강남,성수,9,49
20250520,강남,성수,10,31
20250520,강남,성수,11,56
20250520,강남,성수,12,62
20250520,강남,성수,13,58
20250520,강남,성수,14,131
20250520,강남,성수,15,92
20250520,강남,성수,16,67
20250520,강남,성수,17,80
20250520,강남,성수,18,94
20250520,강남,성수,19,43
20250520,강남,성수,20,24
20250520,강남,성수,21,30
20250520,강남,성수,22,16
20250520,강남,성수,23,4
20250520,강남,시청,5,1
20250520,강남,시청,6,2
20250520,강남,시청,7,3
20250520,강남,시청,8,8
20250520,강남,시청,9,4
20250520,강남,시청,10,7
20250520,강남,시청,11,6
20250520,강남,시청,12,2
20250520,강남,시청,13,10
20250520,강남,시청,14,2
20250520,강남,시청,15,5
20250520,강남,시청,16,3
20250520,강남,시청,17,9
20250520,강남,시청,18,6
20250520,강남,시청,20,1
20250520,강남,시청,21,2
20250520,강남,신당,0,3
20250520,강남,신당,6,1
20250520,강남,신당,8,2
20250520,강남,신당,9,4
20250520,강남,신당,10,1
20250520,강남,신당,11,5
20250520,강남,신당,12,9
20250520,강남,신당,13,12
20250520,강남,신당,14,6
20250520,강남,신당,15,15
20250520,강남,신당,16,11
20250520,강남,신당,17,28
20250520,강남,신당,18,37
20250520,강남,신당,19,24
20250520,강남,신당,20,13
20250520,강남,신당,21,23
20250520,강남,신당,22,14
20250520,강남,신당,23,8
20250520,강남,신대방,0,14
20250520,강남,신대방,5,2
20250520,강남,신대방,6,9
20250520,강남,신대방,7,13
20250520,강남,신대방,8,13
20250520,강남,신대방,9,7
20250520,강남,신대방,10,13
20250520,강남,신대방,11,15
20250520,강남,신대방,12,17
20250520,강남,신대방,13,34
20250520,강남,신대방,14,60
20250520,강남,신대방,15,77
20250520,강남,신대방,16,78
20250520,강남,신대방,17,134
20250520,강남,신대방,18,224
20250520,강남,신대방,19,181
20250520,강남,신대방,20,159
20250520,강남,신대방,21,188
20250520,강남,신대방,22,134
20250520,강남,신대방,23,71
20250520,강남,신도림,0,21
20250520,강남,신도림,6,9
20250520,강남,신도림,7,16
20250520,강남,신도림,8,12
20250520,강남,신도림,9,25
20250520,강남,신도림,10,15
20250520,강남,신도림,11,27
20250520,강남,신도림,12,39
20250520,강남,신도림,13,38
20250520,강남,신도림,14,70
20250520,강남,신도림,15,85
20250520,강남,신도림,16,87
20250520,강남,신도림,17,188
20250520,강남,신도림,18,249
20250520,강남,신도림,19,199
20250520,강남,신도림,20,143
20250520,강남,신도림,21,151
20250520,강남,신도림,22,127
20250520,강남,신도림,23,60
20250520,강남,신림,0,50
20250520,강남,신림,5,27
20250520,강남,신림,6,32
20250520,강남,신림,7,54
20250520,강남,신림,8,44
20250520,강남,신림,9,35
20250520,강남,신림,10,35
20250520,강남,신림,11,45
20250520,강남,신림,12,70
20250520,강남,신림,13,105
20250520,강남,신림,14,143
20250520,강남,신림,15,212
20250520,강남,신림,16,243
20250520,강남,신림,17,416
20250520,강남,신림,18,659
20250520,강남,신림,19,573
20250520,강남,신림,20,435
20250520,강남,신림,21,440
20250520,강남,신림,22,431
20250520,강남,신림,23,166
20250520,강남,신촌,0,1
20250520,강남,신촌,6,1
20250520,강남,신촌,7,5
20250520,강남,신촌,8,12
20250520,강남,신촌,9,5
20250520,강남,신촌,10,16
20250520,강남,신촌,11,7
20250520,강남,신촌,12,16
20250520,강남,신촌,13,19
20250520,강남,신촌,14,15
20250520,강남,신촌,15,26
20250520,강남,신촌,16,29
20250520,강남,신촌,17,52
20250520,강남,신촌,18,65
20250520,강남,신촌,19,32
20250520,강남,신촌,20,20
20250520,강남,신촌,21,15
20250520,강남,신촌,22,16
20250520,강남,신촌,23,5
20250520,강남,아현,8,1
20250520,강남,아현,12,3
20250520,강남,아현,13,1
20250520,강남,아현,14,4
20250520,강남,아현,15,4
20250520,강남,아현,16,7
20250520,강남,아현,17,12
20250520,강남,아현,18,20
20250520,강남,아현,19,13
20250520,강남,아현,20,14
20250520,강남,아현,21,14
20250520,강남,아현,22,11
20250520,강남,아현,23,6
20250520,강남,역삼,0,1
20250520,강남,역삼,5,8
20250520,강남,역삼,6,42
20250520,강남,역삼,7,145
20250520,강남,역삼,8,223
20250520,강남,역삼,9,194
20250520,강남,역삼,10,88
20250520,강남,역삼,11,83
20250520,강남,역삼,12,100
20250520,강남,역삼,13,100
20250520,강남,역삼,14,86
20250520,강남,역삼,15,72
20250520,강남,역삼,16,80
20250520,강남,역삼,17,93
20250520,강남,역삼,18,107
20250520,강남,역삼,19,90
20250520,강남,역삼,20,44
20250520,강남,역삼,21,46
20250520,강남,역삼,22,31
20250520,강남,역삼,23,12
20250520,강남,영등포구청,0,4
20250520,강남,영등포구청,6,4
20250520,강남,영등포구청,7,10
20250520,강남,영등포구청,8,10
20250520,강남,영등포구청,9,8
20250520,강남,영등포구청,10,5
20250520,강남,영등포구청,11,9
20250520,강남,영등포구청,12,12
20250520,강남,영등포구청,13,16
20250520,강남,영등포구청,14,15
20250520,강남,영등포구청,15,16
20250520,강남,영등포구청,16,26
20250520,강남,영등포구청,17,66
20250520,강남,영등포구청,18,73
20250520,강남,영등포구청,19,37
20250520,강남,영등포구청,20,33
20250520,강남,영등포구청,21,24
20250520,강남,영등포구청,22,22
20250520,강남,영등포구청,23,9
20250520,강남,왕십리(성동구청),6,1
20250520,강남,왕십리(성동구청),7,1
20250520,강남,왕십리(성동구청),8,3
20250520,강남,왕십리(성동구청),9,2
20250520,강남,왕십리(성동구청),10,3
20250520,강남,왕십리(성동구청),11,3
20250520,강남,왕십리(성동구청),12,3
20250520,강남,왕십리(성동구청),13,8
20250520,강남,왕십리(성동구청),14,9
20250520,강남,왕십리(성동구청),15,10
20250520,강남,왕십리(성동구청),16,12
20250520,강남,왕십리(성동구청),17,21
20250520,강남,왕십리(성동구청),18,25
20250520,강남,왕십리(성동구청),19,17
20250520,강남,왕십리(성동구청),20,7
20250520,강남,왕십리(성동구청),21,15
20250520,강남,왕십리(성동구청),22,20
20250520,강남,왕십리(성동구청),23,7
20250520,강남,용두(동대문구청),5,1
20250520,강남,용두(동대문구청),6,1
20250520,강남,용두(동대문구청),7,2
20250520,강남,용두(동대문구청),8,2
20250520,강남,용두(동대문구청),10,1
20250520,강남,용두(동대문구청),11,4
20250520,강남,용두(동대문구청),12,3
20250520,강남,용두(동대문구청),13,1
20250520,강남,용두(동대문구청),14,3
20250520,강남,용두(동대문구청),15,7
20250520,강남,용두(동대문구청),16,8
20250520,강남,용두(동대문구청),17,14
20250520,강남,용두(동대문구청),18,22
20250520,강남,용두(동대문구청),19,8
20250520,강남,용두(동대문구청),20,4
20250520,강남,용두(동대문구청),21,8
20250520,강남,용두(동대문구청),22,3
20250520,강남,용두(동대문구청),23,3
20250520,강남,을지로3가,8,2
20250520,강남,을지로3가,9,1
20250520,강남,을지로3가,10,2
20250520,강남,을지로3가,11,1
20250520,강남,을지로3가,12,3
20250520,강남,을지로3가,13,1
20250520,강남,을지로3가,14,3
20250520,강남,을지로3가,15,2
20250520,강남,을지로3가,16,3
20250520,강남,을지로3가,17,8
20250520,강남,을지로3가,18,2
20250520,강남,을지로3가,19,4
20250520,강남,을지로3가,20,4
20250520,강남,을지로3가,21,1
20250520,강남,을지로3가,22,2
20250520,강남,을지로3가,23,2
20250520,강남,을지로4가,7,2
20250520,강남,을지로4가,8,2
20250520,강남,을지로4가,9,3
20250520,강남,을지로4가,10,2
20250520,강남,을지로4가,11,2
20250520,강남,을지로4가,12,3
20250520,강남,을지로4가,13,9
20250520,강남,을지로4가,14,5
20250520,강남,을지로4가,16,2
